layer_name	block_id	offset	len	block_shape	dtype	content_hash
model.layers.0.self_attn.attn	129	1245184	65536	2x8x16x128	torch.bfloat16	236d88ea980e1ddf9488a437f190224200bd3447cb3bcdf2b1ab0bad3532061f
model.layers.0.self_attn.attn	130	1310720	65536	2x8x16x128	torch.bfloat16	131bf8c63b5366f2b61f8aa03d0b424b36dd07a7e67c5f11e970fbd7ad1ead18
model.layers.0.self_attn.attn	131	1376256	65536	2x8x16x128	torch.bfloat16	8be427cd92b32bdaa6130c52f2ea524f75873fc88ae8ddcd4ddc7d2a84713f06
model.layers.0.self_attn.attn	132	1441792	65536	2x8x16x128	torch.bfloat16	73f9753f86d091150ae9955e25045e334edbe83e1bd65dc234767b6f382d95fa
model.layers.0.self_attn.attn	133	1507328	65536	2x8x16x128	torch.bfloat16	d2687cf7c5c0c94bbc22a3412fcdb85d9994951efc5d7aeeed29e5061c0c4658
model.layers.0.self_attn.attn	134	1572864	65536	2x8x16x128	torch.bfloat16	e091fe1e41ecb65eef93a2a8e037fbb02947aef7ea6d4903fb821b86d80c1730
model.layers.0.self_attn.attn	135	1638400	65536	2x8x16x128	torch.bfloat16	0e05f0a246daec63d56009f64e4dd76370262088d8712f6818032285dba949b1
model.layers.0.self_attn.attn	136	1703936	65536	2x8x16x128	torch.bfloat16	388775f1847510e77545da280a197e8f99435de57bf7e26330fb44eff5809592
model.layers.0.self_attn.attn	137	1769472	65536	2x8x16x128	torch.bfloat16	2d15f7c176742075d676cb94fe869b9a78b804a523a124c84e0b0a3542d4c39c
model.layers.0.self_attn.attn	138	1835008	65536	2x8x16x128	torch.bfloat16	e151c5c11fa4364e9f989b5945de73d929d747f97c0938b8deaaf33762242011
model.layers.0.self_attn.attn	139	1900544	65536	2x8x16x128	torch.bfloat16	e57b52a87e49773467ffbcb454caec9bf0a70ac5bffb186387f7ca66067d482d
model.layers.0.self_attn.attn	140	1966080	65536	2x8x16x128	torch.bfloat16	94a749c6cb519a39d9f0dde21d03acfc9d7e98dc59c5f49ddf53d5de70c76ce9
model.layers.0.self_attn.attn	141	2031616	65536	2x8x16x128	torch.bfloat16	a81a0dd486274519bf61ec83e5b750113361fac226ea8c73f55d3b7dc33b312a
model.layers.1.self_attn.attn	110	2097152	65536	2x8x16x128	torch.bfloat16	161712ac43367f464c53fad7ebbf3509a60813eb36ff1ee9c57cac6ad70d84a8
model.layers.1.self_attn.attn	111	2162688	65536	2x8x16x128	torch.bfloat16	72eac76fc7f276c75d088dfca098f4e968a8c8492a809c0f4caceb51dde545e5
model.layers.1.self_attn.attn	112	2228224	65536	2x8x16x128	torch.bfloat16	099b44e393819b6c83aeb9c8f1634d4b83e1f08c6aac5abc75141f3b53c8a5d8
model.layers.1.self_attn.attn	113	2293760	65536	2x8x16x128	torch.bfloat16	084a769972ac5efff59a64fc2f09209b39f8cd32ba6dc841e753b1f9be04afb9
model.layers.1.self_attn.attn	114	2359296	65536	2x8x16x128	torch.bfloat16	3bf484b0d6f7f7dd392e77a4411d596cf5aa5ccfc6645edc10d228c883ec43a0
model.layers.1.self_attn.attn	115	2424832	65536	2x8x16x128	torch.bfloat16	32700567a7ae0610bb9908ecd71d93ac8fc2e756c4482c2e72a16ac3f9431f44
model.layers.1.self_attn.attn	116	2490368	65536	2x8x16x128	torch.bfloat16	25f0a9410d0583cab884306053eeee519c8d6601e3932f3689aa1a61d5369609
model.layers.1.self_attn.attn	117	2555904	65536	2x8x16x128	torch.bfloat16	531bf0dcb6747d12c8fdf6a9f466530c8477449ea19477ea9fd951a51e7732fb
model.layers.1.self_attn.attn	118	2621440	65536	2x8x16x128	torch.bfloat16	2fa111391ec538c0c2817d510f323b9d52a5c62378d1aa97c4d8db1d6f8b8ebb
model.layers.1.self_attn.attn	119	2686976	65536	2x8x16x128	torch.bfloat16	c97ba42162e35f4e09819e94697e9ad80439641749339691a1583bc77ac7bac7
model.layers.1.self_attn.attn	120	2752512	65536	2x8x16x128	torch.bfloat16	2308e72f39bc5ad6880ccc99094417a01c97fade413cb836250fd723115c8dd5
model.layers.1.self_attn.attn	121	2818048	65536	2x8x16x128	torch.bfloat16	d7dfa8a78cdf06e47a59725695008f46f40e0a132be9a6487fbf5f7c2a3a1b1a
model.layers.1.self_attn.attn	122	2883584	65536	2x8x16x128	torch.bfloat16	9b16efce256f77a9cc1079fc6d7fe0b411bc38309bcb2f38496d57ded1f16e18
model.layers.1.self_attn.attn	123	2949120	65536	2x8x16x128	torch.bfloat16	10d4258f7efc9a363624faf1eef644e86694f633173a5f7dc0b7f68bc32f67aa
model.layers.1.self_attn.attn	124	3014656	65536	2x8x16x128	torch.bfloat16	8e5d0c98a0af70ec962911223403b6985ebe2b415fb3ec7129c5a00610480d22
model.layers.1.self_attn.attn	125	3080192	65536	2x8x16x128	torch.bfloat16	4407a8d6b939312a15ccd991f57228184d7431050e21a29b1060a7f711bd2afc
model.layers.1.self_attn.attn	126	3145728	65536	2x8x16x128	torch.bfloat16	c6c849831b94b9f9fd8320519fa5dccdfdac186e195adb82048d1f8b3767514b
model.layers.1.self_attn.attn	127	3211264	65536	2x8x16x128	torch.bfloat16	fc1cf6fc025d39cf7d89979acecf144d1ce0761726b74765add9c143bca1c9dd
model.layers.1.self_attn.attn	128	3276800	65536	2x8x16x128	torch.bfloat16	b3e676365a03374f4c4a2c68fdca70499e0094549e5eaff3be1e2ba8d7d77079
model.layers.1.self_attn.attn	129	3342336	65536	2x8x16x128	torch.bfloat16	31d9b4cbe3984e0854e5fc0b7990773737b3a159467350783f8be30af9a20cc0
model.layers.1.self_attn.attn	130	3407872	65536	2x8x16x128	torch.bfloat16	1f1c420f420ca1aeccb2e4cd5166f2a1ce94ebe2b9aa213eff9c9846283acb9e
model.layers.1.self_attn.attn	131	3473408	65536	2x8x16x128	torch.bfloat16	b301e348886d9d6e645ae81df77485f2d7f7065b94510c08b7b4e823798795eb
model.layers.1.self_attn.attn	132	3538944	65536	2x8x16x128	torch.bfloat16	c0ee48d10fb11f60f8eb2a571aac4176e64eed0d9f2012daa5ce7bd8282ba3c2
model.layers.1.self_attn.attn	133	3604480	65536	2x8x16x128	torch.bfloat16	be398c5ceb72fc147455771261517b741f755806b70c057b27f180f9db4d5b8c
model.layers.1.self_attn.attn	134	3670016	65536	2x8x16x128	torch.bfloat16	821a33735ba78b74f31b2dc7e94de40c0aed468bdb5c06e0361779d0ff0a9afe
model.layers.1.self_attn.attn	135	3735552	65536	2x8x16x128	torch.bfloat16	7b78d8172314fb2b1bcffdbd198edefcfabe6561c849a89db85043ccb6c1ca00
model.layers.1.self_attn.attn	136	3801088	65536	2x8x16x128	torch.bfloat16	1af4b2ce2afa5428e46f44a820de1eeeecb1824c5881f054abceca7f09d80047
model.layers.1.self_attn.attn	137	3866624	65536	2x8x16x128	torch.bfloat16	6c5ec17b2925d37af04d23da1d7c1a67bbf85ee92e7f2dd2a43a8c9114578c68
model.layers.1.self_attn.attn	138	3932160	65536	2x8x16x128	torch.bfloat16	9efccfbdedccfad68fcddd12cc63b04226584fece9d0954059dabebc16237b7c
model.layers.1.self_attn.attn	139	3997696	65536	2x8x16x128	torch.bfloat16	85d6935734b59ab0b571df574c323894e1c2a6971cce55b8e46bf41d7ff1dcc6
model.layers.1.self_attn.attn	140	4063232	65536	2x8x16x128	torch.bfloat16	1078bdb19234f005158f8dc8e5e6a7f7f43a1f14b9a1416734f4a06850fcf20d
model.layers.1.self_attn.attn	141	4128768	65536	2x8x16x128	torch.bfloat16	94ff14758b5d151baac5b1821a0d0208e259a50bfd507e0973edeff16c56a499
model.layers.2.self_attn.attn	110	4194304	65536	2x8x16x128	torch.bfloat16	c937d87385795257c4ec6246237293d9ed332e7ad1420b3c29cc81940574ad2b
model.layers.2.self_attn.attn	111	4259840	65536	2x8x16x128	torch.bfloat16	9060073ffe62661e324e48421872af8d455070c844482c49cb752d5f9bf58637
model.layers.2.self_attn.attn	112	4325376	65536	2x8x16x128	torch.bfloat16	b2b3f0f74d93792352eb59e70308f4c329b23c7f1faa9798ef9510b9ee337f15
model.layers.2.self_attn.attn	113	4390912	65536	2x8x16x128	torch.bfloat16	68865deee4f2220f5b8142aed840d12aa1371ff0f2e03226733d2ea281234cbe
model.layers.2.self_attn.attn	114	4456448	65536	2x8x16x128	torch.bfloat16	97913fc58ad06dd5cc278278c509904e5b9a9a5b908da23054a76dfc08803326
model.layers.2.self_attn.attn	115	4521984	65536	2x8x16x128	torch.bfloat16	add083d6a531b77d4a63e23d50e4859aebc346831e84b1f43de93978a35aaa09
model.layers.2.self_attn.attn	116	4587520	65536	2x8x16x128	torch.bfloat16	338327898c85e94b014b6522bbdc7e40f71a260e318554681c7e3ac5b3c1f09f
model.layers.2.self_attn.attn	117	4653056	65536	2x8x16x128	torch.bfloat16	2d6ccabd8d93463fc011710acb2bac4c4e821c2f514c414b97ae0697fc643529
model.layers.2.self_attn.attn	118	4718592	65536	2x8x16x128	torch.bfloat16	ccdcd835a40a2ea58300d13f6695bace50b009ec1408497e3372b8449a85fb57
model.layers.2.self_attn.attn	119	4784128	65536	2x8x16x128	torch.bfloat16	e609a6c824b3aa9d5af3dcc6edf76c8b9b97588ff31ce72f6abb018b672218a6
model.layers.2.self_attn.attn	120	4849664	65536	2x8x16x128	torch.bfloat16	aa709687b4cac621d70b4f33143fafb9adc0afa97978a1ff2e4e2f62765941b7
model.layers.2.self_attn.attn	121	4915200	65536	2x8x16x128	torch.bfloat16	53dfd1281d4e82e01026728b64fadbc3dffe8adbd6fb281db3c35718c343220f
model.layers.2.self_attn.attn	122	4980736	65536	2x8x16x128	torch.bfloat16	3c9a021172ebcf715c57f16721314f3da1da4ea1d4797ee44866ee007c330b6a
model.layers.2.self_attn.attn	123	5046272	65536	2x8x16x128	torch.bfloat16	3df8095291b74450f53ba8e63e0e3016b973010d548c71f6fc71bf0a69953a36
model.layers.2.self_attn.attn	124	5111808	65536	2x8x16x128	torch.bfloat16	128e768a22bb0ea4558f1551b83dc2ead4fb118429f2853be85c74d5b315a76e
model.layers.2.self_attn.attn	125	5177344	65536	2x8x16x128	torch.bfloat16	face41c0260f8d6e639f0f1de149fa098ee43515bd0459cade6baf80f032f4ef
model.layers.2.self_attn.attn	126	5242880	65536	2x8x16x128	torch.bfloat16	b27ccec14bcab193e68a9e2b477da9162c2bdf3b13e31cbef7bb92b3f023f225
model.layers.2.self_attn.attn	127	5308416	65536	2x8x16x128	torch.bfloat16	dd2619aae5c072042b68f9991eb6bd6d689865b4a1661a94c64d789a7f4ed585
model.layers.2.self_attn.attn	128	5373952	65536	2x8x16x128	torch.bfloat16	a3bb684bbdef3f3321a4559468b9649a6a3df2ef1919607db56789b3d70d36d5
model.layers.2.self_attn.attn	129	5439488	65536	2x8x16x128	torch.bfloat16	86344f5838317b362a0f427a882ffb62fffd5321f5a12a3bf3204e75e8a21f4d
model.layers.2.self_attn.attn	130	5505024	65536	2x8x16x128	torch.bfloat16	ad71f7d599e27c8648cb2f9d5a68367caf4520dc07db506d8f0f1e2989c8ae2d
model.layers.2.self_attn.attn	131	5570560	65536	2x8x16x128	torch.bfloat16	cf27deb32406131dbd288f5dff396c4d9b8f191ed199d8587a5d81a8808d6a04
model.layers.2.self_attn.attn	132	5636096	65536	2x8x16x128	torch.bfloat16	c0c45b236d9cb93440cabc641d8c5534153577735a71e50c3b6a881ab8f9f5e0
model.layers.2.self_attn.attn	133	5701632	65536	2x8x16x128	torch.bfloat16	ee9297902301a93d259a1d9d599dbe588be5ed7c4aa32ea756b937853290b0ce
model.layers.2.self_attn.attn	134	5767168	65536	2x8x16x128	torch.bfloat16	1fcf8969259f0f90e3a78c0c34049fe1c9f1ca0d4d7b235a60a1f84262836546
model.layers.2.self_attn.attn	135	5832704	65536	2x8x16x128	torch.bfloat16	dda0bb0b56c7ec9bda797bfeaf684d35eab17bc4cc69ea83f223f0c5e1b9765d
model.layers.2.self_attn.attn	136	5898240	65536	2x8x16x128	torch.bfloat16	663e0324cb16f735a15770f5e33fadad20a13209c657603993a0f489d219c3aa
model.layers.2.self_attn.attn	137	5963776	65536	2x8x16x128	torch.bfloat16	7d224d9c686e2af6f1c856ad7e56675d565b7b54ba8010864d093fdfff2c7346
model.layers.2.self_attn.attn	138	6029312	65536	2x8x16x128	torch.bfloat16	8bcda8fedb16d9e469f307a708ea2801985988e27ac5f68b3060609b32e9009b
model.layers.2.self_attn.attn	139	6094848	65536	2x8x16x128	torch.bfloat16	caab53af6e7c88aadc3078910f435f7214e10cd23cc49346c37fcaaa0e3bdb34
model.layers.2.self_attn.attn	140	6160384	65536	2x8x16x128	torch.bfloat16	a1106b868301135a8a1f06fee8ec6898706824b65b16680e4ba7ea66783a2cde
model.layers.2.self_attn.attn	141	6225920	65536	2x8x16x128	torch.bfloat16	3a5fe061e07914684a92c18b1d7108f955ced08ae2ea7e7360851ab253b2c562
model.layers.3.self_attn.attn	110	6291456	65536	2x8x16x128	torch.bfloat16	5689f8e675a3cbf01d9edbbd7f0ab265a29446dd1fdd8fcde28ff6a39c51de8c
model.layers.3.self_attn.attn	111	6356992	65536	2x8x16x128	torch.bfloat16	069ae793b6e983404a8c6fd4613cbd5cbfcdb7b8873d443522f79536e7922637
model.layers.3.self_attn.attn	112	6422528	65536	2x8x16x128	torch.bfloat16	81d9009f0cf3d4cb24163da0a1485c4fe2b72cb939fb2cd6049f70d8f0923e21
model.layers.3.self_attn.attn	113	6488064	65536	2x8x16x128	torch.bfloat16	3b04bad186f264bc4cfe16e41cbd29e4519f2c3ee3852df5e3e11cd3df56016a
model.layers.3.self_attn.attn	114	6553600	65536	2x8x16x128	torch.bfloat16	a63a6bde9bf90cd8e528ae556251c7fe3128089c98483544fdef4e1267bc8737
model.layers.3.self_attn.attn	115	6619136	65536	2x8x16x128	torch.bfloat16	8a406129fd2666acebf794cfdaec9be99cd436513d6bceb50576d29e2dd338c1
model.layers.3.self_attn.attn	116	6684672	65536	2x8x16x128	torch.bfloat16	d7435077cfe7328b12e38ea8f382dcd9e9c717357d1380facdaeebbb2bc2480e
model.layers.3.self_attn.attn	117	6750208	65536	2x8x16x128	torch.bfloat16	d1a08b0c48ff2383d9ea0aff15ac8dfcfadd3322aa4568a93823a9fdcd0baafe
model.layers.3.self_attn.attn	118	6815744	65536	2x8x16x128	torch.bfloat16	0952dd5400c814f0ae1df8e46e5b8a0028cd4ac1a739363ea0fb0d58a6e81303
model.layers.3.self_attn.attn	119	6881280	65536	2x8x16x128	torch.bfloat16	b31ecb0a4533241656045f58ac80d850ba010725c559784464556492e818a1ce
model.layers.3.self_attn.attn	120	6946816	65536	2x8x16x128	torch.bfloat16	542a1afb931991b844cadea7f4a852efe55cb300702cb66edf5cf733df1e882d
model.layers.3.self_attn.attn	121	7012352	65536	2x8x16x128	torch.bfloat16	0f7c9899833bbd19ecf0d13fe2e6da07f3e6d783dbc161e8225d00e7550d6e69
model.layers.3.self_attn.attn	122	7077888	65536	2x8x16x128	torch.bfloat16	6752040891857a7bb4b260f27ec9d47303b87c60a672340fbca557ce38b7868d
model.layers.3.self_attn.attn	123	7143424	65536	2x8x16x128	torch.bfloat16	acb9b4a0f312a724d4f53e73d8d9eab0ffb45db80b693389d8dfe8bca5a3442b
model.layers.3.self_attn.attn	124	7208960	65536	2x8x16x128	torch.bfloat16	0f4ccffb302ceb756a6250da42b636d60a7a2083dfd89dbb451a1b58be767403
model.layers.3.self_attn.attn	125	7274496	65536	2x8x16x128	torch.bfloat16	4eb284022a74b77f3f8ec730d88f84ece80c6afcf44a511ff619bc0ee62aebae
model.layers.3.self_attn.attn	126	7340032	65536	2x8x16x128	torch.bfloat16	2dcf3ff46e048134c404729fe2cffd0f29114fef4893c05efcc0bafd686c61ed
model.layers.3.self_attn.attn	127	7405568	65536	2x8x16x128	torch.bfloat16	1c4c506c238284597dae273a9c602d84d69f75ab80fe674a0497af2b4f9b3b4d
model.layers.3.self_attn.attn	128	7471104	65536	2x8x16x128	torch.bfloat16	4e9e4aec06c053ad2cfaf73b1eb40e4133ed77259c72ce4b14ebf0016fd752ea
model.layers.3.self_attn.attn	129	7536640	65536	2x8x16x128	torch.bfloat16	dacfc1df7f3127d125c4285e0b551c9be66575f5f9903cba314dad89c144d110
model.layers.3.self_attn.attn	130	7602176	65536	2x8x16x128	torch.bfloat16	483a46cf80fd3046a31daa6e6111fb0d2804fc6d02792e6abbd0685d6bba08e5
model.layers.3.self_attn.attn	131	7667712	65536	2x8x16x128	torch.bfloat16	40a2ecf55fddca722500b613a4c08e11a11066c1aeab0baf4aa7687770ebf0be
model.layers.3.self_attn.attn	132	7733248	65536	2x8x16x128	torch.bfloat16	e64fb01b9b84b6616b26e42f009e9f8910340bb8b4064db72a7cc6f77bfa52c3
model.layers.3.self_attn.attn	133	7798784	65536	2x8x16x128	torch.bfloat16	3bccf99916b973549c15a95491d152a3855d9595a6a607a738dfe729a5709ab3
model.layers.3.self_attn.attn	134	7864320	65536	2x8x16x128	torch.bfloat16	2057d96c48d9a9ffb539b69aca89b9bd036700a3cc9a2f36a542c49be6398542
model.layers.3.self_attn.attn	135	7929856	65536	2x8x16x128	torch.bfloat16	2fc9b1388312bddd57e9fa28f41f6f5d9f28a2f6118f0be5940df214ad6bf486
model.layers.3.self_attn.attn	136	7995392	65536	2x8x16x128	torch.bfloat16	1bb0b3543435635c01de9d8efcedc1140ffac029887ebba7aa91162a0bb90bdf
model.layers.3.self_attn.attn	137	8060928	65536	2x8x16x128	torch.bfloat16	4403bbbbc1d432bd762530d267cccdcb1a51ab860e6a3be669b5b9b7c3861d0a
model.layers.3.self_attn.attn	138	8126464	65536	2x8x16x128	torch.bfloat16	f2117e60716ce9fece3c5b5d0eba768a7b4cb6bc7031d16800126428ceda8c07
model.layers.3.self_attn.attn	139	8192000	65536	2x8x16x128	torch.bfloat16	8154585652cb9a59b3f68a1f25ddf0ec4af909673f515124ba1c6c626b69883f
model.layers.3.self_attn.attn	140	8257536	65536	2x8x16x128	torch.bfloat16	e65cd33cac552b24b2e61ddd1380ad4b4a05c4629634dbdbacf642b6eb28030b
model.layers.3.self_attn.attn	141	8323072	65536	2x8x16x128	torch.bfloat16	772b059afb8f2b8ae331fca2a95a8f0eae7114f39facc769105a1692097ecb12
model.layers.4.self_attn.attn	110	8388608	65536	2x8x16x128	torch.bfloat16	2a196a28b1b225476bec21a93342ba5bde094494bdc36944255e23c6a23318c3
model.layers.4.self_attn.attn	111	8454144	65536	2x8x16x128	torch.bfloat16	c32a948d0776e3cf33a1c835454c5f3bef24e418ef37e116bbb292a29376e879
model.layers.4.self_attn.attn	112	8519680	65536	2x8x16x128	torch.bfloat16	254ed7999882dc0d9cdc0b19393bef8c092351099835738ad3e7e41b9f681b4a
model.layers.4.self_attn.attn	113	8585216	65536	2x8x16x128	torch.bfloat16	78e21e545a14b7963fe9f34b269a9364a6c7b9a325a22689713e7f06cbe42d72
model.layers.4.self_attn.attn	114	8650752	65536	2x8x16x128	torch.bfloat16	90b7c30a7deee871ab86d218f61cfdbb62df84f198d4176e8c31ab003332e34b
model.layers.4.self_attn.attn	115	8716288	65536	2x8x16x128	torch.bfloat16	491769eb6c396a57f03dc5ff6fba20e86446e36f764335457fab09b3699295b2
model.layers.4.self_attn.attn	116	8781824	65536	2x8x16x128	torch.bfloat16	42db0be10c285aeedd7010233443901c8be872dc8f6a29e7cea95b3cf5f230de
model.layers.4.self_attn.attn	117	8847360	65536	2x8x16x128	torch.bfloat16	11f68db8426ecc1d2eb4069345537e102688d98a4243283946820f4377814444
model.layers.4.self_attn.attn	118	8912896	65536	2x8x16x128	torch.bfloat16	277f436ee78156915ae19c062aeb49a38c59b733a7298e19d443f15db3719ea0
model.layers.4.self_attn.attn	119	8978432	65536	2x8x16x128	torch.bfloat16	376a17b9257711d41846ccc05eb1eff261cdb80d42d8c5cb3c3567dbc8ea04d3
model.layers.4.self_attn.attn	120	9043968	65536	2x8x16x128	torch.bfloat16	484704cbdc13625fde59024f0f6b2807eb702d0b7614bdf9e8a7cd234ff7c57a
model.layers.4.self_attn.attn	121	9109504	65536	2x8x16x128	torch.bfloat16	bf04eafe66c99e9be53d160f680fcb6a7893aad10d64b1aa64d4b7d55f756a90
model.layers.4.self_attn.attn	122	9175040	65536	2x8x16x128	torch.bfloat16	f4ae8e17f1e78660ea6a2ce1537512753c3befbed60a6dfd64fe9f63bcf7408d
model.layers.4.self_attn.attn	123	9240576	65536	2x8x16x128	torch.bfloat16	7762abfc14d4c3d680adb352410a89c9cbaa6b1b5cb7f379fcbd973c042638c7
model.layers.4.self_attn.attn	124	9306112	65536	2x8x16x128	torch.bfloat16	00909b6cfc331e8fd2df97c35386227d40e78da0caf916ace51aaefae92361ee
model.layers.4.self_attn.attn	125	9371648	65536	2x8x16x128	torch.bfloat16	fb74a5a304c5553309ab88c4683ca4698cb970931170bad57667ab254759acee
model.layers.4.self_attn.attn	126	9437184	65536	2x8x16x128	torch.bfloat16	21f951252dde6b9150afa44b4a4187914453f2528badd5c7b2d6d7a3a47b3035
model.layers.4.self_attn.attn	127	9502720	65536	2x8x16x128	torch.bfloat16	5033d515dbdec4062402486dc2f88a756bc24084d17213718b362746f8cd42fd
model.layers.4.self_attn.attn	128	9568256	65536	2x8x16x128	torch.bfloat16	8f9ac07304aeff62300e83e8873ed8122edcc089e615fc2685fcc2122f203b98
model.layers.4.self_attn.attn	129	9633792	65536	2x8x16x128	torch.bfloat16	010f324c74413413247bf5d886845d4f80c3cf7779321307c5ff0c2e0525e33f
model.layers.4.self_attn.attn	130	9699328	65536	2x8x16x128	torch.bfloat16	62e925ba1cf61e329f722b225ee9d6055948bc0cff6e3fd2bffbdb2ffa9002af
model.layers.4.self_attn.attn	131	9764864	65536	2x8x16x128	torch.bfloat16	b517870024ad9a6a98a58177bb3558150e452c156e8ece3b94e42d648bec7369
model.layers.4.self_attn.attn	132	9830400	65536	2x8x16x128	torch.bfloat16	1568f93f6be98b828f33f7880c16d34e003dd50373af0d154d821bcd4b3f96c9
model.layers.4.self_attn.attn	133	9895936	65536	2x8x16x128	torch.bfloat16	2e3a5fbb4cb50f09ed0c8613b39d68f0d7670bef4a084736a6ff06d780a74d0e
model.layers.4.self_attn.attn	134	9961472	65536	2x8x16x128	torch.bfloat16	e08a47cafa035df0d049b62fb5a335e5b3df33af4cdf3304274e49fba216145c
model.layers.4.self_attn.attn	135	10027008	65536	2x8x16x128	torch.bfloat16	e4b6732957f346f0b5f146fcbf5a9be25422925f490e097739da03b2b56d68d5
model.layers.4.self_attn.attn	136	10092544	65536	2x8x16x128	torch.bfloat16	efe0588737263a430a2fe56d101f98f83af7c1b52c69910288f8ff0e315a88f0
model.layers.4.self_attn.attn	137	10158080	65536	2x8x16x128	torch.bfloat16	3b819d09e822d51183c21ead83c8fba28fc70f4d75315c0133fb011a4db0bb38
model.layers.4.self_attn.attn	138	10223616	65536	2x8x16x128	torch.bfloat16	a023999451c2bf53949d9f424fb3b137d48d7fe365d52f18d01d3489776ffc21
model.layers.4.self_attn.attn	139	10289152	65536	2x8x16x128	torch.bfloat16	2c6fc38fc79a48e89172c4710b2ce60f1ec1450da00b4b2ca2c8ed4ada881ae3
model.layers.4.self_attn.attn	140	10354688	65536	2x8x16x128	torch.bfloat16	7caa076f63b36e74b34febd2f267eb5a89c92569b168710c32240895eb3dc038
model.layers.4.self_attn.attn	141	10420224	65536	2x8x16x128	torch.bfloat16	9e805e45897bbbc68d8f48be8447394d5c9343f3cac7fec7b98abc48d28e5581
model.layers.5.self_attn.attn	110	10485760	65536	2x8x16x128	torch.bfloat16	f7dee9ad59abe9cf1ebd248fae971b81c3f915ea46007f93317658b2f873eddf
model.layers.5.self_attn.attn	111	10551296	65536	2x8x16x128	torch.bfloat16	6c5e5ea25f100a3e0c1b5296855ba736e92ce7f096c57033a3ff1eabb6d9bf51
model.layers.5.self_attn.attn	112	10616832	65536	2x8x16x128	torch.bfloat16	923adc73893159c39285a20e5358a5590a08a611721946641038d2d7f19bb4f5
model.layers.5.self_attn.attn	113	10682368	65536	2x8x16x128	torch.bfloat16	856974e01dbe46ccb770ebac60273d9755c8a68a1a1bfeee26127d73d6377971
model.layers.5.self_attn.attn	114	10747904	65536	2x8x16x128	torch.bfloat16	60a42eb0d42d43fac921d8341765292b76e43fe3dfcdcacf1eff21c3e276c8f6
model.layers.5.self_attn.attn	115	10813440	65536	2x8x16x128	torch.bfloat16	195010121c6de0c22c9bce5ae725a93a0c81de3820a54da001746803a7c90f47
