layer_name	block_id	offset	len	block_shape	dtype	content_hash
model.layers.1.self_attn.attn	103	3670016	65536	2x8x16x128	torch.bfloat16	ad1b1c780a12b4ca2311b21ac286983437ae10c4aadf06996f0e79f44c8cbe6c
model.layers.1.self_attn.attn	104	3735552	65536	2x8x16x128	torch.bfloat16	7d6f39c72bcab4d6331e345449dbe4f6e3050883cfa41d717887e18c916adf9e
model.layers.1.self_attn.attn	105	3801088	65536	2x8x16x128	torch.bfloat16	09833e40416f0f0c5f4c3dda7ccd4a535510a993810ea2fdc9115da5460dd555
model.layers.1.self_attn.attn	106	3866624	65536	2x8x16x128	torch.bfloat16	1317d447155d426d50bf26d0dcf46b8e66ecceed301aa4a4a9d8afd3656fa973
model.layers.1.self_attn.attn	107	3932160	65536	2x8x16x128	torch.bfloat16	aeafc273b0f4f749821e76fa00c3b9bee5a0dcabb8412b4b8390aba52ee5065b
model.layers.1.self_attn.attn	108	3997696	65536	2x8x16x128	torch.bfloat16	05c6bc4f9331ea1bfa83e9e7f4163e70d45edf119fbfcd3bad1d00322a965e0a
model.layers.1.self_attn.attn	109	4063232	65536	2x8x16x128	torch.bfloat16	34510c00a5af73451aa5fc7207e661c690ea69765b8d89d5ace58afc7fe2b8a5
model.layers.1.self_attn.attn	110	4128768	65536	2x8x16x128	torch.bfloat16	8b38498d0ce51d4f5780db4d34a69070212a39871702d01f3be5f5355d7ca25e
model.layers.2.self_attn.attn	79	4194304	65536	2x8x16x128	torch.bfloat16	4756c4f683c81c84d80fa3665006dc30c3d232032859320a0e13dd4c1e5ab88f
model.layers.2.self_attn.attn	80	4259840	65536	2x8x16x128	torch.bfloat16	46c2618c4062291a02e8ba1d571257aa798f5f67572bade7bbf4ba5a17f4cb32
model.layers.2.self_attn.attn	81	4325376	65536	2x8x16x128	torch.bfloat16	5e291a2e47986f7693862bcf3db116d4394e40b14b0bea36bcf047c1392139d4
model.layers.2.self_attn.attn	82	4390912	65536	2x8x16x128	torch.bfloat16	26f740017e13f385c1e5fb5933f1c16059d5d92466f1d86f7b95991bbb1ab982
model.layers.2.self_attn.attn	83	4456448	65536	2x8x16x128	torch.bfloat16	0327459e8c77b6ca4388a0d569c405d5b610d6953a2c1176e3096d28712aae54
model.layers.2.self_attn.attn	84	4521984	65536	2x8x16x128	torch.bfloat16	ad533b9129cbf3fbea0d46d87e55cade676be130f6dd01fd74f31e95465fce22
model.layers.2.self_attn.attn	85	4587520	65536	2x8x16x128	torch.bfloat16	4001120e81f00b8b4efbcfdb850d1455c9894c78b03bd0d7d26068cfea0f72b6
model.layers.2.self_attn.attn	86	4653056	65536	2x8x16x128	torch.bfloat16	abbee1465faca07c815236aac0893acf3066eb60f2bddcc32abaf69c8211ea3b
model.layers.2.self_attn.attn	87	4718592	65536	2x8x16x128	torch.bfloat16	35aca43d141421d94c073388c3abea879aa3bac027d59fd2dcbe6e15545df0a8
model.layers.2.self_attn.attn	88	4784128	65536	2x8x16x128	torch.bfloat16	779296eaffabb5fac9cd761d32eaf66f89024f607eaf58a5d3bee6e688ae6cb4
model.layers.2.self_attn.attn	89	4849664	65536	2x8x16x128	torch.bfloat16	8dbd29a587b04c1994a2122d17b5b3d7c18d781505ece0f2aaab7522a6ae7304
model.layers.2.self_attn.attn	90	4915200	65536	2x8x16x128	torch.bfloat16	61cca6fada16432bb9f399e0978100d5b1a4decb834c0a725c99dcde077b89ce
model.layers.2.self_attn.attn	91	4980736	65536	2x8x16x128	torch.bfloat16	b051ce03642673838cdaf6bd20cb42ca5a2a47ca0de9a44b55a27e2e73fb47d0
model.layers.2.self_attn.attn	92	5046272	65536	2x8x16x128	torch.bfloat16	c7df884c641ff3f0dea0b3b6fe6b89eb57f33a5a8d413f92b5af08328230ab7c
model.layers.2.self_attn.attn	93	5111808	65536	2x8x16x128	torch.bfloat16	242b626286ee16c50e6a6772d0be5b49f9f2baead52d79dfffecac49689951b8
model.layers.2.self_attn.attn	94	5177344	65536	2x8x16x128	torch.bfloat16	122906464bac40e2055f046543e8fbec18b64a5eb06d2442d1b530e3a8d3b971
model.layers.2.self_attn.attn	95	5242880	65536	2x8x16x128	torch.bfloat16	d950fd30284bf52940e9f3ded6f9e12fb7119e0adf43d504481fd20b46ff6ab4
model.layers.2.self_attn.attn	96	5308416	65536	2x8x16x128	torch.bfloat16	eeacf13847f71c124b2088581a0efc1f19e3f53d9fe2966d0b072a9552761cc2
model.layers.2.self_attn.attn	97	5373952	65536	2x8x16x128	torch.bfloat16	06948927d8085b38619774eb6f20a002b9f2ab20d643fbb60ccb9e56c9d7e08d
model.layers.2.self_attn.attn	98	5439488	65536	2x8x16x128	torch.bfloat16	4570d44cfa09e97f524bd18c7b46404544424b998ac95c25e6592811eef2af08
model.layers.2.self_attn.attn	99	5505024	65536	2x8x16x128	torch.bfloat16	a063ae8412d0100e207ee88524f4e371278908f668e40896e458d80547c11448
model.layers.2.self_attn.attn	100	5570560	65536	2x8x16x128	torch.bfloat16	c81aa3a9fc76bc3f9db0a05cea2ed62860fee8c433e9d9ed3e06404b821c41c6
model.layers.2.self_attn.attn	101	5636096	65536	2x8x16x128	torch.bfloat16	2cb7bde1febc6796ef56e5c3d7b57435f5677e6eb350b43aa72c49d18c1dc777
model.layers.2.self_attn.attn	102	5701632	65536	2x8x16x128	torch.bfloat16	e37c3c3cb38ba5c62b8202bac07fcc99ea8fb4f1d819b6da406ccbe59528c5ec
model.layers.2.self_attn.attn	103	5767168	65536	2x8x16x128	torch.bfloat16	efb0421f3701e668c19d2e0eb1efaf04fa420fdc32e0649cc041d60cb3cdf21b
model.layers.2.self_attn.attn	104	5832704	65536	2x8x16x128	torch.bfloat16	74256d6583f8fa375105f9a0f5ca2747a7510c410d16750e66b9d50952b77d27
model.layers.2.self_attn.attn	105	5898240	65536	2x8x16x128	torch.bfloat16	1a850fe7ac3f4e072fc5836613e4a0bba905109b0f5e4cf7c294c5a35f7c5596
model.layers.2.self_attn.attn	106	5963776	65536	2x8x16x128	torch.bfloat16	450b1df9cbd8a719a35509f547381cb0dd71517af49c6ae3ec78d9118f18c28a
model.layers.2.self_attn.attn	107	6029312	65536	2x8x16x128	torch.bfloat16	87315de26de4107468b3dc90cf59a4f778d10e544b13a5d930f8ae25baa0f39b
model.layers.2.self_attn.attn	108	6094848	65536	2x8x16x128	torch.bfloat16	9e7f3dde675fbb7a26f01f7326d389a22d382a096d8b6cbd364b207b2fe5103d
model.layers.2.self_attn.attn	109	6160384	65536	2x8x16x128	torch.bfloat16	3cd953ba8058f85a96eacdb92268a5be68485f52487551f8218fc07f0e9e960b
model.layers.2.self_attn.attn	110	6225920	65536	2x8x16x128	torch.bfloat16	656cdc803f347b03f6588432a7744fd3bb5cc74c478081ef9dd2e6ce516b5652
model.layers.3.self_attn.attn	79	6291456	65536	2x8x16x128	torch.bfloat16	b5ade80cbda1fa75116f09e46ba4a2653a7f032296b26d76e6351191c7dd666c
model.layers.3.self_attn.attn	80	6356992	65536	2x8x16x128	torch.bfloat16	0863800b2f7e687b3c0991209a0db37dda1ae293d8ad71ca64cfb76ed06c3673
model.layers.3.self_attn.attn	81	6422528	65536	2x8x16x128	torch.bfloat16	c308347efca10c977844a1aa6a01c64766daf55d955c830533cc0bb1fc3c694b
model.layers.3.self_attn.attn	82	6488064	65536	2x8x16x128	torch.bfloat16	709f8836663b6885853c39ba2c8eb1e75094b828ae24c1f982ae23f45442741d
model.layers.3.self_attn.attn	83	6553600	65536	2x8x16x128	torch.bfloat16	4ec9c57771488e3709049ab90a4fffe2506ba6f87c62949ce9db8565e199a4e7
model.layers.3.self_attn.attn	84	6619136	65536	2x8x16x128	torch.bfloat16	959d25037dc82cf8c51a8a78c0aae2197e403d35d9994de5a2dcf26057fdfffd
model.layers.3.self_attn.attn	85	6684672	65536	2x8x16x128	torch.bfloat16	17faa0c80bc290a499d64052103446e7806b670e5c49106752dd407cd3322755
model.layers.3.self_attn.attn	86	6750208	65536	2x8x16x128	torch.bfloat16	4ef152f58e53f009c4ced6be90b15a5d86b4b72abcf6e44e226245bcbcd03639
model.layers.3.self_attn.attn	87	6815744	65536	2x8x16x128	torch.bfloat16	8ddefe91a694e1fa3210a6e38da660590e8b8c79db9c031b0c93da9dbd4375a0
model.layers.3.self_attn.attn	88	6881280	65536	2x8x16x128	torch.bfloat16	6575bbcd8e66a33ae392b6a88bfccccf394764276a7eb6d70391611863972065
model.layers.3.self_attn.attn	89	6946816	65536	2x8x16x128	torch.bfloat16	7ec49aaee292f66ac91735070c266085efc9e47238948019f1eb09ed3641d129
model.layers.3.self_attn.attn	90	7012352	65536	2x8x16x128	torch.bfloat16	c72c153d40e58b2017862c078f3ee051167d6e4d5fd4f89b7a079a3dea2f9d5b
model.layers.3.self_attn.attn	91	7077888	65536	2x8x16x128	torch.bfloat16	3abe78ef396841cbe5ec1af43035e7844be6dcaa7cd73f53c87669187d1aabd9
model.layers.3.self_attn.attn	92	7143424	65536	2x8x16x128	torch.bfloat16	95020e0055a31d4d968145a5c55e36ce8ab3ab63de0dcd01896c4d82df7dc03a
model.layers.3.self_attn.attn	93	7208960	65536	2x8x16x128	torch.bfloat16	187dc696bfaae2195b2a5be1208d43cc7ed7f4f7392d9f191f709613c33aa116
model.layers.3.self_attn.attn	94	7274496	65536	2x8x16x128	torch.bfloat16	c3744e4d9f34d6e115fa704855e1831f5b74b03490b90df67772bbe5ada9f7ec
model.layers.3.self_attn.attn	95	7340032	65536	2x8x16x128	torch.bfloat16	b4fd7a18f7ef8dc7b4c3a64a5d6d9a1b3384f7354a1c462f0bbaff4e1e573cb5
model.layers.3.self_attn.attn	96	7405568	65536	2x8x16x128	torch.bfloat16	5f4e0dce46dd6e4d98a8160ba0eab34b3183aedbc0ec7cab910e09557237d232
model.layers.3.self_attn.attn	97	7471104	65536	2x8x16x128	torch.bfloat16	de7bffe67ee0d2f770f7748cd1eb457f0671616ac48520e52905b95a0f7ea795
model.layers.3.self_attn.attn	98	7536640	65536	2x8x16x128	torch.bfloat16	38e1d7db823309aec9eab83e632f715b85f30056802b9d65f2d7989c94ef1812
model.layers.3.self_attn.attn	99	7602176	65536	2x8x16x128	torch.bfloat16	958f6b8d2823966a04c9cd31c3602a64c69a806cc5896d25f526fb6bbb273c10
model.layers.3.self_attn.attn	100	7667712	65536	2x8x16x128	torch.bfloat16	d16f224b9f4edfadc73453a064fb7d0ec159c8dacf9789cbdd3392ca7d89e08b
model.layers.3.self_attn.attn	101	7733248	65536	2x8x16x128	torch.bfloat16	39f9930b326d653d4f2da27e9d255c66b72bb6813735dd5d4073bd27fc6a2933
model.layers.3.self_attn.attn	102	7798784	65536	2x8x16x128	torch.bfloat16	c928887c01d70cf2d0a70147eb8296736dce97afce78784432f9789b9059b71c
model.layers.3.self_attn.attn	103	7864320	65536	2x8x16x128	torch.bfloat16	1efcc442a3925dcfa093fc105e581c0ee5d19d87d1ccaf3297447c70033ba17b
model.layers.3.self_attn.attn	104	7929856	65536	2x8x16x128	torch.bfloat16	09fc8ff840252ae1fb8343e87079bac88526c80b000d6687329cbcf0b175a885
model.layers.3.self_attn.attn	105	7995392	65536	2x8x16x128	torch.bfloat16	355e5f61c7f7f491cd9567c480df858959fe076fc9b57101a3acca0696585979
model.layers.3.self_attn.attn	106	8060928	65536	2x8x16x128	torch.bfloat16	87b5c5b30cf807e31a8e8c21dfa30f2392bba3cad856dad647700a4223de10d1
model.layers.3.self_attn.attn	107	8126464	65536	2x8x16x128	torch.bfloat16	d5d9403338bdd103a44eb9a67f8e10db641475bec1dbb7007ffe1fd7d92fdcc8
model.layers.3.self_attn.attn	108	8192000	65536	2x8x16x128	torch.bfloat16	d04fbcdf36016c0040219add625bf56c2ffe86a66b1aad195e0f52b86ec35dec
model.layers.3.self_attn.attn	109	8257536	65536	2x8x16x128	torch.bfloat16	9fc9860f498675674a2630a67b21f93f17a6041c7ba2080fab76fcf1aa67cc62
model.layers.3.self_attn.attn	110	8323072	65536	2x8x16x128	torch.bfloat16	d5d3f4831dfb9efa00564a45e5f27002b808957f06d6a28d4718248b2f35d50b
model.layers.4.self_attn.attn	79	8388608	65536	2x8x16x128	torch.bfloat16	251f6daf8b563bf001f11f06453d3eac2d951d294df89dcefb625c4dcc94715d
model.layers.4.self_attn.attn	80	8454144	65536	2x8x16x128	torch.bfloat16	ddebc5f1a665044e30b2f4342e702860680f36f57c54d5160d2a32de0156503e
model.layers.4.self_attn.attn	81	8519680	65536	2x8x16x128	torch.bfloat16	f51128d05dc8aed206fa9f41f5ad72106c4a7f503415d12fab48aad4a44ce505
model.layers.4.self_attn.attn	82	8585216	65536	2x8x16x128	torch.bfloat16	5d4637e118cc10eb3e5f465a998180ebb06f28df7c745a14c9b006d390d0ddc5
model.layers.4.self_attn.attn	83	8650752	65536	2x8x16x128	torch.bfloat16	f0b891b4c54bf4516a3f3e8566e11cbd7392bbb6e53d28f5efbeceb5bc9cabda
model.layers.4.self_attn.attn	84	8716288	65536	2x8x16x128	torch.bfloat16	556b6b1db6134420603af8bed539f339444270f92b95519a8719b607518cad8e
model.layers.4.self_attn.attn	85	8781824	65536	2x8x16x128	torch.bfloat16	9337bdafe14e28502fcca3f78ea7652df95f476c68e1b0c4ecff93d9b81dd77a
model.layers.4.self_attn.attn	86	8847360	65536	2x8x16x128	torch.bfloat16	7f4dd01ae6d7c43bc9aa749ef2e3f992cff2c2a7604e198d5f54fce5a693c469
model.layers.4.self_attn.attn	87	8912896	65536	2x8x16x128	torch.bfloat16	1fbf64634e52d482d8b4f4c18ab700641092f95ec94e5888e71b25c0b7d9315f
model.layers.4.self_attn.attn	88	8978432	65536	2x8x16x128	torch.bfloat16	e160d03bbc05219b894afa5ab1de58afb117702c7312a9ef3f6ad284e79fd814
model.layers.4.self_attn.attn	89	9043968	65536	2x8x16x128	torch.bfloat16	73948cfd63865d5881e805c66b2b40c5e96ba0f61add915df460cf22d3a9d157
model.layers.4.self_attn.attn	90	9109504	65536	2x8x16x128	torch.bfloat16	4c87ddc75e499722b9676948a6c249ef60f37283018f8d24ec5efbe900ab52e0
model.layers.4.self_attn.attn	91	9175040	65536	2x8x16x128	torch.bfloat16	9169da4c09f2449198203a9ea2bc4d34e72a637ebeb661592c0ce96daeac768a
model.layers.4.self_attn.attn	92	9240576	65536	2x8x16x128	torch.bfloat16	8aac5305e743e53d4b69b53b59e06b515d82375e6fe2046ac2112cf0a0117cdb
model.layers.4.self_attn.attn	93	9306112	65536	2x8x16x128	torch.bfloat16	33015e8f8ce173fdff7d7a1046bb4689e452cf391183a11c907e4f32a0732cf5
model.layers.4.self_attn.attn	94	9371648	65536	2x8x16x128	torch.bfloat16	01d4a8a20d142c2c37642aba546a7d8d020479c10e833d359da5a75bef15aa90
model.layers.4.self_attn.attn	95	9437184	65536	2x8x16x128	torch.bfloat16	a1b382da26f4261eaf792c32f784943b396926fd480a03c7ee100279022fe729
model.layers.4.self_attn.attn	96	9502720	65536	2x8x16x128	torch.bfloat16	efc3072a30107f9bc6921650f1f57d9a461a94abbb701e8cd2b432a1349678f5
model.layers.4.self_attn.attn	97	9568256	65536	2x8x16x128	torch.bfloat16	e96c2b327e9111f9df861936abe8f66293f519077dda685fc915c12630c7e590
model.layers.4.self_attn.attn	98	9633792	65536	2x8x16x128	torch.bfloat16	4d8862510d6dbdaa5ab636df0b67f059dc4255efd1ad3d4cc7c54660de0556ec
model.layers.4.self_attn.attn	99	9699328	65536	2x8x16x128	torch.bfloat16	7d41c4c0436244edae2fd7086f65d3eb1203a77bd9880cd8b2d2d072a496132a
model.layers.4.self_attn.attn	100	9764864	65536	2x8x16x128	torch.bfloat16	69adeb7980f6b086ba33416a343cf69676af9e431409cc8cce7e82699ffd9bd8
model.layers.4.self_attn.attn	101	9830400	65536	2x8x16x128	torch.bfloat16	ba4dad5dbbc8a9e3cf3904daa5466e7b69e5008f5fa87fc207a93cc79373b3f2
model.layers.4.self_attn.attn	102	9895936	65536	2x8x16x128	torch.bfloat16	f36b0fc311d4c4cba15d003b7f517ef9fbc03e45727ecf7efbdc3145941f11b3
model.layers.4.self_attn.attn	103	9961472	65536	2x8x16x128	torch.bfloat16	567620706c9fe8bc662354e46eb0c82bccb055ba2907de62fa296c96aa908d61
model.layers.4.self_attn.attn	104	10027008	65536	2x8x16x128	torch.bfloat16	7a857b52e9c7e1d20c8f0367b3110658b60e99191ff22b04d18aa2e22cf2103e
model.layers.4.self_attn.attn	105	10092544	65536	2x8x16x128	torch.bfloat16	e8e7d8f018aabb3951e02c82b1a4d598297621a4b284a6975b33b75403863e72
model.layers.4.self_attn.attn	106	10158080	65536	2x8x16x128	torch.bfloat16	fc31d1bc7981f1ef419627fd918c346ac0cd6dcfdb74cd7ce48c621f4885d50d
model.layers.4.self_attn.attn	107	10223616	65536	2x8x16x128	torch.bfloat16	0f60b596494ba2c8cad0954ac48aa7278bdebb75a67527e6fc0d7e79ea850556
model.layers.4.self_attn.attn	108	10289152	65536	2x8x16x128	torch.bfloat16	d62655772ef6eb2e0a1f04f480e7e85f345f3c2eb63ed303359df9348f43cd99
model.layers.4.self_attn.attn	109	10354688	65536	2x8x16x128	torch.bfloat16	597927bcc526606219e41893b5c5ad22014ed8d5766159035eb5438eec7e11a8
model.layers.4.self_attn.attn	110	10420224	65536	2x8x16x128	torch.bfloat16	54ae04a6258f946fb989074b8dd6ae297810b4e228b316a35cf64eb33de2b9f9
model.layers.5.self_attn.attn	79	10485760	65536	2x8x16x128	torch.bfloat16	05620bc499245c18f295d5c44c9196dacd87890156ea7e8fd85b83538dad71af
model.layers.5.self_attn.attn	80	10551296	65536	2x8x16x128	torch.bfloat16	bf0812cb34756873099991bd3b8e089aa9b25ebc57c8b2b5dd28b0f87707388b
model.layers.5.self_attn.attn	81	10616832	65536	2x8x16x128	torch.bfloat16	bfffd94e7f9eea3e5353821137710c3bfe7974e82bc1a639a3410274ee74e769
model.layers.5.self_attn.attn	82	10682368	65536	2x8x16x128	torch.bfloat16	09462487025a6ad0f6e58171ae135c3ac2403e2c3cedf82a8bf0dc824aec04bd
model.layers.5.self_attn.attn	83	10747904	65536	2x8x16x128	torch.bfloat16	40273b60547d3e7556e6a084e1493836e7a92ccff65a693581560d4178b04097
model.layers.5.self_attn.attn	84	10813440	65536	2x8x16x128	torch.bfloat16	a304ed8585935a159d1a704eb7cdad206f25672cfcbbb6fcb67848e5d7df50c9
